,Year,State,Plant name,Plant-level sector,eGRID subregion name,Plant FIPS state code,Plant FIPS county code,Plant county name,latitude,longitude,Number of units,Number of generators,Primary fuel source,Plant capacity factor,Plant nameplate capacity (MW),Nonbaseload Factor,CHP plant useful thermal output (MMBtu),CHP plant power to heat ratio,CHP plant electric allocation factor,Plant annual heat input from combustion (MMBtu),Plant total annual heat input (MMBtu),Plant annual net generation (MWh),Plant annual CO2 emissions (tons),Plant annual CO2 equivalent emissions (tons),Plant annual CO2 total output emission rate (lb/MWh),Plant annual CO2 equivalent total output emission rate (lb/MWh),Plant annual CO2 input emission rate (lb/MMBtu),Plant annual CO2 equivalent input emission rate (lb/MMBtu),Plant nominal heat rate (Btu/kWh),Plant annual coal net generation (MWh),Plant annual oil net generation (MWh),Plant annual gas net generation (MWh),Unused Capacity,Annual Generation Potential (MWh),geometry,index_right,GEOID,GEOIDFQ,NAME,Unnamed: 0,median_income,tot_pop,white_pop,black_african-american,poverty_status,state,county,tract,poc_pop,census_tract,county_name
164,2022.0,CA,High Desert Power Project,IPP Non-CHP,WECC California,6,71,San Bernardino,34.5953,-117.3647,3.0,4.0,GAS,0.54295,852.0,0.428408445344824,,,,30396085.341,30396085.341,4052355.0,1806391.417,1808231.465,891.527,892.435,118.857,118.978,7500.844655,0.0,0.0,4052355.0,0.45704999999999996,7463520.0,POINT (-117.3647 34.5953),1793,06071980200,1400000US06071980200,9802,6979,12018.0,3900.0,1322.0,1032.0,0.0,6,71,980200,2578.0,Census Tract 9802,San Bernardino County
165,2022.0,CA,High Sierra Cogeneration Plant,Electric Utility,WECC California,6,35,Lassen,40.4128,-120.4774,2.0,2.0,GAS,0.6414,6.0,0.264332825976661,51913.6,2.216,0.747165,217055.798,217055.798,33712.0,12685.724,12698.835,752.594,753.372,116.889,117.01,6438.532214,0.0,0.0,33712.0,0.35860000000000003,52560.0,POINT (-120.4774 40.4128),461,06035040400,1400000US06035040400,404,4749,18365.0,9353.0,6525.0,2199.0,1083.0,6,35,40400,2828.0,Census Tract 404,Lassen County
166,2022.0,CA,Hoag Hospital Cogen Plant,Commercial CHP,WECC California,6,59,Orange,33.622778,-117.936389,3.0,3.0,GAS,0.06918,4.5,1.0,161572.0,0.058,0.071327,24492.418,24492.418,2727.0,1431.448,1432.927,1049.833,1050.919,116.889,117.01,8980.33188,0.0,0.0,2727.34,0.93082,39420.0,POINT (-117.936389 33.622778),4592,06059063603,1400000US06059063603,636.03,5537,60096.0,6069.0,5003.0,32.0,5819.0,6,59,63603,1066.0,Census Tract 636.03,Orange County
167,2022.0,CA,Honda Torrance,IPP Non-CHP,WECC California,6,37,Los Angeles,33.838056,-118.315,1.0,1.0,GAS,0.5439,1.1,0.426836861768369,,,,,40351.0,5241.0,,,,,,,,0.0,0.0,5241.0,0.45609999999999995,9636.0,POINT (-118.315 33.838056),7006,06037650901,1400000US06037650901,6509.01,962,53857.0,5436.0,2897.0,181.0,5435.0,6,37,650901,2539.0,Census Tract 6509.01,Los Angeles County
168,2022.0,CA,JSR000 N Mathilda Fuel Cell,IPP Non-CHP,WECC California,6,85,Santa Clara,37.4124,-122.024,1.0,1.0,GAS,0.92518,1.1,0.0,,,,,65993.0,8915.0,,,,,,,,0.0,0.0,8915.0,0.07482,9636.0,POINT (-122.024 37.4124),5058,06085504602,1400000US06085504602,5046.02,1722,49880.0,2253.0,642.0,79.0,2253.0,6,85,504602,1611.0,Census Tract 5046.02,Santa Clara County
169,2022.0,CA,Juniper Networks Sunnyvale,IPP Non-CHP,WECC California,6,85,Santa Clara,37.406944,-122.026944,1.0,1.0,GAS,0.65587,1.1,0.240210322402103,,,,,47155.0,6320.0,,,,,,,,0.0,0.0,6320.0,0.34413000000000005,9636.0,POINT (-122.026944 37.406944),5058,06085504602,1400000US06085504602,5046.02,1722,49880.0,2253.0,642.0,79.0,2253.0,6,85,504602,1611.0,Census Tract 5046.02,Santa Clara County
170,2022.0,CA,Lockheed Martin Sunnyvale,IPP Non-CHP,WECC California,6,85,Santa Clara,37.413056,-122.028056,1.0,1.0,GAS,0.01858,1.1,1.0,,,,,1569.0,179.0,,,,,,,,0.0,0.0,179.0,0.98142,9636.0,POINT (-122.028056 37.413056),5058,06085504602,1400000US06085504602,5046.02,1722,49880.0,2253.0,642.0,79.0,2253.0,6,85,504602,1611.0,Census Tract 5046.02,Santa Clara County
171,2022.0,CA,Los Esteros Critical Energy Facility,IPP Non-CHP,WECC California,6,85,Santa Clara,37.425,-121.9319,4.0,5.0,GAS,0.06717,306.1,1.0,,,,1615679.211,1615679.211,180099.0,96019.831,96117.306,1066.301,1067.383,118.86,118.981,8971.061533,0.0,0.0,180099.0,0.93283,2681436.0,POINT (-121.9319 37.425),5058,06085504602,1400000US06085504602,5046.02,1722,49880.0,2253.0,642.0,79.0,2253.0,6,85,504602,1611.0,Census Tract 5046.02,Santa Clara County
172,2022.0,CA,SJ/SC WPCP,Commercial CHP,WECC California,6,85,Santa Clara,37.4344,-121.9464,4.0,4.0,GAS,0.50766,14.0,0.487239073711676,101312.0,2.097,0.7366,506389.768,506389.768,62259.0,14010.769,14042.361,450.08,451.095,55.336,55.461,8133.599442,0.0,97.888,32167.756,0.49234,122640.0,POINT (-121.9464 37.4344),5058,06085504602,1400000US06085504602,5046.02,1722,49880.0,2253.0,642.0,79.0,2253.0,6,85,504602,1611.0,Census Tract 5046.02,Santa Clara County
173,2022.0,CA,Sunnyvale City of WPCP,Electric Utility,WECC California,6,85,Santa Clara,37.4194,-122.0153,2.0,2.0,GAS,0.60317,1.6,0.328053652968036,14321.6,2.015,0.728721,85530.017,85530.017,8454.0,1869.136,1872.919,442.19,443.085,43.707,43.796,10117.106324,0.0,0.0,3582.479,0.39683,14016.0,POINT (-122.0153 37.4194),5058,06085504602,1400000US06085504602,5046.02,1722,49880.0,2253.0,642.0,79.0,2253.0,6,85,504602,1611.0,Census Tract 5046.02,Santa Clara County
174,2022.0,CA,Yahoo! - HQ,IPP Non-CHP,WECC California,6,85,Santa Clara,37.415419,-122.025747,1.0,1.0,GAS,0.63263,1.1,0.278953922789539,,,,,45333.0,6096.0,,,,,,,,0.0,0.0,6096.0,0.36737,9636.0,POINT (-122.025747 37.415419),5058,06085504602,1400000US06085504602,5046.02,1722,49880.0,2253.0,642.0,79.0,2253.0,6,85,504602,1611.0,Census Tract 5046.02,Santa Clara County
175,2022.0,CA,Kaiser - Harbor City,IPP Non-CHP,WECC California,6,37,Los Angeles,33.788034,-118.295496,1.0,1.0,GAS,0.95336,2.1,0.0,,,,,117014.0,17538.0,,,,,,,,0.0,0.0,17538.0,0.046640000000000015,18396.0,POINT (-118.295496 33.788034),6845,06037294421,1400000US06037294421,2944.21,4278,25147.0,2847.0,1464.0,150.0,2847.0,6,37,294421,1383.0,Census Tract 2944.21,Los Angeles County
176,2022.0,CA,KSR053 Cantara Fuel Cell,IPP Non-CHP,WECC California,6,37,Los Angeles,33.7902,-118.29431,1.0,1.0,GAS,0.72039,1.6,0.132681697108067,,,,,72837.0,10097.0,,,,,,,,0.0,0.0,10097.0,0.27961,14016.0,POINT (-118.29431 33.7902),6845,06037294421,1400000US06037294421,2944.21,4278,25147.0,2847.0,1464.0,150.0,2847.0,6,37,294421,1383.0,Census Tract 2944.21,Los Angeles County
177,2022.0,CA,Kaiser - LA,IPP Non-CHP,WECC California,6,37,Los Angeles,34.099359,-118.29571,1.0,1.0,GAS,0.91459,4.5,0.0,,,,,252856.0,36053.0,,,,,,,,0.0,0.0,36053.0,0.08540999999999999,39420.0,POINT (-118.29571 34.099359),5047,06037191201,1400000US06037191201,1912.01,2077,25726.0,4352.0,2492.0,112.0,3889.0,6,37,191201,1860.0,Census Tract 1912.01,Los Angeles County
178,2022.0,CA,Kaiser - Woodland Hills,IPP Non-CHP,WECC California,6,37,Los Angeles,34.173105,-118.590273,1.0,1.0,GAS,0.79894,3.1,0.0017675651789657,,,,,151527.0,21696.0,,,,,,,,0.0,0.0,21696.0,0.20106000000000002,27156.0,POINT (-118.590273 34.173105),3049,06037137104,1400000US06037137104,1371.04,5665,53717.0,2889.0,2402.0,62.0,2889.0,6,37,137104,487.0,Census Tract 1371.04,Los Angeles County
179,2022.0,CA,Kaiser Downey,IPP Non-CHP,WECC California,6,37,Los Angeles,33.919167,-118.128611,5.0,5.0,GAS,0.72032,1.0,0.132800608828006,,,,,49814.0,6310.0,,,,,,,,0.0,0.0,6310.0,0.27968000000000004,8760.0,POINT (-118.128611 33.919167),7296,06037551101,1400000US06037551101,5511.01,3971,29422.0,4027.0,1635.0,206.0,4027.0,6,37,551101,2392.0,Census Tract 5511.01,Los Angeles County
180,2022.0,CA,Kaiser Napa Valley Corporate Dr Fuel Cell,IPP Non-CHP,WECC California,6,55,Napa,38.25477,-122.27305,2.0,2.0,GAS,0.94397,4.8,0.0,,,,,273917.0,39692.0,,,,,,,,0.0,0.0,39692.0,0.056030000000000024,42048.0,POINT (-122.27305 38.25477),6606,06055201005,1400000US06055201005,2010.05,7683,39120.0,2423.0,886.0,106.0,2423.0,6,55,201005,1537.0,Census Tract 2010.05,Napa County
181,2022.0,CA,Kaiser Ontario,IPP Non-CHP,WECC California,6,71,San Bernardino,34.0325,-117.608889,5.0,5.0,GAS,0.67043,1.0,0.215943683409437,,,,,45024.0,5873.0,,,,,,,,0.0,0.0,5873.0,0.32957000000000003,8760.0,POINT (-117.608889 34.0325),6439,06071001803,1400000US06071001803,18.03,2187,28029.0,3306.0,1749.0,152.0,3259.0,6,71,1803,1557.0,Census Tract 18.03,San Bernardino County
182,2022.0,CA,Kaiser Owens Dr. Fuel Cell,IPP Non-CHP,WECC California,6,1,Alameda,37.69923,-121.89419,1.0,1.0,GAS,0.89452,1.0,0.0,,,,,55317.0,7836.0,,,,,,,,0.0,0.0,7836.0,0.10548000000000002,8760.0,POINT (-121.89419 37.69923),8544,06001450743,1400000US06001450743,4507.43,2912,86250.0,6692.0,1658.0,333.0,6692.0,6,1,450743,5034.0,Census Tract 4507.43,Alameda County
183,2022.0,CA,Kaweah Delta District Hospital,Commercial Non-CHP,WECC California,6,107,Tulare,36.3275,-119.2947,1.0,1.0,GAS,0.63151,3.5,0.280821917808219,0.0,,1.0,347404.0,347404.0,19362.0,20303.863,20324.849,2097.29,2099.458,116.889,117.01,17942.697654,0.0,0.0,19361.86,0.36849,30660.0,POINT (-119.2947 36.3275),9045,06107001200,1400000US06107001200,12,5587,26484.0,1174.0,936.0,14.0,1115.0,6,107,1200,238.0,Census Tract 12,Tulare County
184,2022.0,CA,Kellogg's - San Jose,IPP Non-CHP,WECC California,6,85,Santa Clara,37.356389,-121.871944,1.0,1.0,GAS,0.68732,1.1,0.187802684378027,,,,,49290.0,6623.0,,,,,,,,0.0,0.0,6623.0,0.31267999999999996,9636.0,POINT (-121.871944 37.356389),5158,06085501401,1400000US06085501401,5014.01,7659,29573.0,3182.0,850.0,171.0,3143.0,6,85,501401,2332.0,Census Tract 5014.01,Santa Clara County
185,2022.0,CA,Kern Oil & Refining Co,Industrial Non-CHP,WECC California,6,29,Kern,35.295556,-118.918333,1.0,1.0,GAS,0.87549,4.5,0.0,,,,467880.0,467880.0,34512.0,27345.026,27373.289,1584.668,1586.306,116.889,117.01,13557.023644,0.0,0.0,34512.0,0.12451000000000001,39420.0,POINT (-118.918333 35.295556),4981,06029006201,1400000US06029006201,62.01,4155,21378.0,2842.0,2586.0,0.0,2825.0,6,29,6201,256.0,Census Tract 62.01,Kern County
186,2022.0,CA,Kings Beach,Electric Utility,WECC Northwest,6,61,Placer,39.245833,-120.027222,6.0,6.0,OIL,0.0,15.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,131400.0,POINT (-120.027222 39.245833),2585,06061020107,1400000US06061020107,201.07,940,29500.0,2717.0,2322.0,0.0,2717.0,6,61,20107,395.0,Census Tract 201.07,Placer County
187,2022.0,CA,Kingsburg Cogen Facility,IPP CHP,WECC California,6,19,Fresno,36.5397,-119.5794,1.0,2.0,GAS,0.04416,36.2,1.0,0.0,,1.0,141877.743,141877.743,14004.0,8430.816,8439.302,1204.058,1205.27,118.846,118.966,10131.229863,0.0,0.0,14004.0,0.95584,317112.0,POINT (-119.5794 36.5397),1465,06019007004,1400000US06019007004,70.04,1386,35784.0,5511.0,4194.0,33.0,5433.0,6,19,7004,1317.0,Census Tract 70.04,Fresno County
188,2022.0,CA,KSR028 Merced Fuel Cell,IPP Non-CHP,WECC California,6,1,Alameda,37.70649,-122.16471,1.0,1.0,GAS,0.74041,2.0,0.0993150684931505,,,,,95829.0,12972.0,,,,,,,,0.0,0.0,12972.0,0.25959,17520.0,POINT (-122.16471 37.70649),3865,06001433300,1400000US06001433300,4333,260,38705.0,7743.0,2985.0,322.0,7743.0,6,1,433300,4758.0,Census Tract 4333,Alameda County
189,2022.0,CA,Kyocera International Inc.(San Diego),Industrial CHP,WECC California,6,73,San Diego,32.819675,-117.140548,2.0,2.0,GAS,0.32123,3.8,0.797955219097973,0.0,,1.0,120906.0,120906.0,10693.0,7066.294,7073.598,1321.667,1323.033,116.889,117.01,11307.023286,0.0,0.0,10693.0,0.67877,33288.0,POINT (-117.140548 32.819675),6803,06073008511,1400000US06073008511,85.11,1908,48363.0,4610.0,2976.0,110.0,4548.0,6,73,8511,1634.0,Census Tract 85.11,San Diego County
190,2022.0,CA,Lake,Electric Utility,WECC California,6,37,Los Angeles,34.1772,-118.3147,1.0,1.0,GAS,0.02792,60.5,1.0,,,,158143.223,158143.223,14799.0,9398.798,9408.349,1270.194,1271.484,118.864,118.985,10686.076382,0.0,0.0,14798.998,0.97208,529980.0,POINT (-118.3147 34.1772),5904,06037310800,1400000US06037310800,3108,3172,43708.0,5373.0,4062.0,69.0,5347.0,6,37,310800,1311.0,Census Tract 3108,Los Angeles County
191,2022.0,CA,Magnolia Power Project,Electric Utility,WECC California,6,37,Los Angeles,34.1786,-118.3153,1.0,2.0,GAS,0.44611,387.6,0.589820685544105,,,,11294434.174,11294434.174,1514703.0,671212.731,671894.137,886.263,887.163,118.857,118.978,7456.533838,0.0,0.0,1514703.0,0.55389,3395376.0,POINT (-118.3153 34.1786),5904,06037310800,1400000US06037310800,3108,3172,43708.0,5373.0,4062.0,69.0,5347.0,6,37,310800,1311.0,Census Tract 3108,Los Angeles County
192,2022.0,CA,Olive,Electric Utility,WECC California,6,37,Los Angeles,34.1764,-118.3147,2.0,2.0,GAS,0.0,109.7,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,960972.0,POINT (-118.3147 34.1764),5904,06037310800,1400000US06037310800,3108,3172,43708.0,5373.0,4062.0,69.0,5347.0,6,37,310800,1311.0,Census Tract 3108,Los Angeles County
193,2022.0,CA,Life Technologies - Pleasanton,IPP Non-CHP,WECC California,6,1,Alameda,37.643889,-121.884167,1.0,1.0,GAS,0.82939,1.1,0.0,,,,,56974.0,7992.0,,,,,,,,0.0,0.0,7992.0,0.17061000000000004,9636.0,POINT (-121.884167 37.643889),6002,06001450607,1400000US06001450607,4506.07,1016,61686.0,5971.0,3491.0,324.0,5971.0,6,1,450607,2480.0,Census Tract 4506.07,Alameda County
194,2022.0,CA,Lodi,Electric Utility,WECC California,6,77,San Joaquin,38.146571,-121.300541,1.0,1.0,GAS,0.01951,27.4,1.0,,,,76314.0,76314.0,4682.0,4460.136,4464.746,1905.227,1907.196,116.889,117.01,16299.444682,0.0,0.0,4682.0,0.98049,240024.0,POINT (-121.300541 38.146571),8506,06077004105,1400000US06077004105,41.05,3848,40646.0,4766.0,3873.0,157.0,4760.0,6,77,4105,893.0,Census Tract 41.05,San Joaquin County
195,2022.0,CA,Lodi Energy Center,Electric Utility,WECC California,6,77,San Joaquin,38.088056,-121.3875,1.0,2.0,GAS,0.33204,288.9,0.779939180421406,,,,6090793.42,6090793.42,840306.0,361968.719,362336.579,861.516,862.392,118.858,118.978,7248.304094,0.0,0.0,840306.0,0.66796,2530764.0,POINT (-121.3875 38.088056),782,06077004001,1400000US06077004001,40.01,2707,23403.0,2069.0,1374.0,12.0,2057.0,6,77,4001,695.0,Census Tract 40.01,San Joaquin County
196,2022.0,CA,NCPA Combustion Turbine Project #2,Electric Utility,WECC California,6,77,San Joaquin,38.088138,-121.386944,1.0,1.0,GAS,0.01828,50.0,1.0,,,,69787.752,69787.752,8008.0,4146.927,4151.596,1035.696,1036.862,118.844,118.978,8714.753157,0.0,0.0,8008.001,0.98172,438000.0,POINT (-121.386944 38.088138),782,06077004001,1400000US06077004001,40.01,2707,23403.0,2069.0,1374.0,12.0,2057.0,6,77,4001,695.0,Census Tract 40.01,San Joaquin County
197,2022.0,CA,Loma Linda University Cogen,Commercial CHP,WECC California,6,71,San Bernardino,34.050391,-117.248417,4.0,4.0,GAS,0.5175,13.1,0.470836673754168,479737.6,0.422,0.360336,357773.078,357773.078,59386.0,20909.879,20931.491,704.202,704.93,116.889,117.01,6024.535715,0.0,0.0,59386.0,0.48250000000000004,114756.0,POINT (-117.248417 34.050391),7260,06071007306,1400000US06071007306,73.06,2760,40722.0,5740.0,2732.0,1126.0,5629.0,6,71,7306,3008.0,Census Tract 73.06,San Bernardino County
198,2022.0,CA,Long Beach Generating Station,IPP Non-CHP,WECC California,6,37,Los Angeles,33.7641,-118.2248,4.0,4.0,GAS,0.00735,252.0,1.0,,,,270620.523,270620.523,16222.0,16082.006,16098.177,1982.74,1984.734,118.853,118.972,16682.315559,0.0,0.0,16222.0,0.99265,2207520.0,POINT (-118.2248 33.7641),437,06037980033,1400000US06037980033,9800.33,87,-666666666.0,14.0,0.0,0.0,14.0,6,37,980033,14.0,Census Tract 9800.33,Los Angeles County
199,2022.0,CA,THUMS,Industrial Non-CHP,WECC California,6,37,Los Angeles,33.7684,-118.2141,1.0,1.0,GAS,0.34355,57.4,0.760743984641412,,,,1916813.0,1916813.0,172747.0,112027.233,112143.021,1297.009,1298.35,116.889,117.01,11096.071133,0.0,0.0,172747.0,0.65645,502824.0,POINT (-118.2141 33.7684),437,06037980033,1400000US06037980033,9800.33,87,-666666666.0,14.0,0.0,0.0,14.0,6,37,980033,14.0,Census Tract 9800.33,Los Angeles County
200,2022.0,CA,Los Angeles Refinery Wilmington,Industrial CHP,WECC California,6,37,Los Angeles,33.7686,-118.2867,1.0,1.0,GAS,0.54252,58.5,0.429132680274233,1698661.6,0.559,0.426871,1463306.391,1463306.391,278020.0,85522.253,85610.601,615.224,615.859,116.889,117.01,5263.313397,0.0,0.0,142593.13,0.45748,512460.0,POINT (-118.2867 33.7686),5381,06037980015,1400000US06037980015,9800.15,77,36731.0,556.0,160.0,228.0,540.0,6,37,980015,396.0,Census Tract 9800.15,Los Angeles County
201,2022.0,CA,"Los Medanos Energy Center, LLC",IPP CHP,WECC California,6,13,Contra Costa,38.030071,-121.873004,2.0,3.0,GAS,0.59872,678.3,0.335461101047004,2496116.8,4.864,0.866413,23701710.425,23701710.425,3557559.0,1408561.143,1409966.577,791.869,792.66,118.857,118.976,6662.35203,0.0,0.0,3557559.0,0.40127999999999997,5941908.0,POINT (-121.873004 38.030071),3151,06013309000,1400000US06013309000,3090,4740,32800.0,3564.0,1271.0,1194.0,3528.0,6,13,309000,2293.0,Census Tract 3090,Contra Costa County
202,2022.0,CA,Lost Hills Cogeneration Plant,Industrial CHP,WECC California,6,29,Kern,35.666111,-119.766944,2.0,2.0,GAS,0.04209,7.0,1.0,22748.8,0.387,0.340501,16834.717,16834.717,2581.0,983.897,984.914,762.415,763.203,116.889,117.01,6522.556089,0.0,0.0,2581.0,0.95791,61320.0,POINT (-119.766944 35.666111),5677,06029004500,1400000US06029004500,45,5731,22963.0,2841.0,2595.0,2.0,2841.0,6,29,4500,246.0,Census Tract 45,Kern County
203,2022.0,CA,Roll Lost Hills,IPP Non-CHP,WECC California,6,29,Kern,35.653056,-119.889722,1.0,1.0,GAS,0.67466,1.1,0.208904109589041,,,,,46068.0,6501.0,,,,,,,,0.0,0.0,6501.0,0.32533999999999996,9636.0,POINT (-119.889722 35.653056),5677,06029004500,1400000US06029004500,45,5731,22963.0,2841.0,2595.0,2.0,2841.0,6,29,4500,246.0,Census Tract 45,Kern County
204,2022.0,CA,Malaga Power,IPP Non-CHP,WECC California,6,19,Fresno,36.6894,-119.73989,2.0,2.0,GAS,0.01625,121.0,1.0,,,,176287.571,176287.571,17229.0,10476.254,10486.896,1216.119,1217.354,118.854,118.975,10232.025712,0.0,0.0,17229.0,0.98375,1059960.0,POINT (-119.73989 36.6894),8697,06019001202,1400000US06019001202,12.02,4379,20803.0,4934.0,2120.0,357.0,4927.0,6,19,1202,2814.0,Census Tract 12.02,Fresno County
205,2022.0,CA,Marathon Bay Area Cogen,IPP CHP,WECC California,6,13,Contra Costa,38.0244,-122.0589,3.0,3.0,GAS,0.48232,113.5,0.529474181803552,1183801.6,1.383,0.648312,2910168.333,2910168.333,479547.0,170083.417,170259.211,709.35,710.084,116.889,117.01,6068.577915,0.0,0.0,479547.0,0.5176799999999999,994260.0,POINT (-122.0589 38.0244),9009,06013315000,1400000US06013315000,3150,531,40227.0,3762.0,1926.0,385.0,3743.0,6,13,315000,1836.0,Census Tract 3150,Contra Costa County
206,2022.0,CA,Martinez Refining,Industrial CHP,WECC California,6,13,Contra Costa,38.0169,-122.1117,4.0,3.0,GAS,0.88672,100.0,0.0,4063689.6,0.652,0.465199,4783611.876,4783611.876,776769.0,279576.422,279865.318,719.844,720.588,116.889,117.01,6158.345461,0.0,0.0,746799.92,0.11328000000000005,876000.0,POINT (-122.1117 38.0169),5489,06013320001,1400000US06013320001,3200.01,532,39132.0,3843.0,2530.0,99.0,3820.0,6,13,320001,1313.0,Census Tract 3200.01,Contra Costa County
207,2022.0,CA,MCAGCC Cogen Plant,IPP CHP,WECC California,6,71,San Bernardino,34.237222,-116.054167,3.0,3.0,GAS,0.46716,16.4,0.554734183001076,383659.2,0.597,0.443224,348430.697,348430.697,67114.001,20363.868,20384.916,606.844,607.471,116.889,117.01,5191.624647,0.0,0.0,67114.0,0.53284,143664.0,POINT (-116.054167 34.237222),1277,06071010402,1400000US06071010402,104.02,2195,24247.0,9889.0,7931.0,747.0,5990.0,6,71,10402,1958.0,Census Tract 104.02,San Bernardino County
208,2022.0,CA,McClellan (CA),Electric Utility,WECC California,6,67,Sacramento,38.652731,-121.393336,1.0,1.0,GAS,0.00548,77.0,1.0,,,,46213.0,46213.0,3697.0,2700.897,2703.689,1461.129,1462.639,116.889,117.01,12500.135245,0.0,0.0,3697.0,0.99452,674520.0,POINT (-121.393336 38.652731),8351,06067007301,1400000US06067007301,73.01,7734,24226.0,5026.0,3112.0,938.0,5026.0,6,67,7301,1914.0,Census Tract 73.01,Sacramento County
209,2022.0,CA,McClure,Electric Utility,WECC California,6,99,Stanislaus,37.62936,-120.93139,2.0,2.0,GAS,0.00168,142.4,1.0,,,,40767.0,40767.0,2097.0,2855.879,2862.154,2723.776,2729.76,140.107,140.415,19440.629471,0.0,893.862,1203.138,0.99832,1247424.0,POINT (-120.93139 37.62936),4343,06099002002,1400000US06099002002,20.02,7062,27260.0,3902.0,2985.0,33.0,3900.0,6,99,2002,917.0,Census Tract 20.02,Stanislaus County
210,2022.0,CA,McGrath Generating Station,Electric Utility,WECC California,6,111,Ventura,34.205556,-119.246944,1.0,1.0,GAS,0.06974,49.8,1.0,,,,331151.026,331151.026,30425.0,19678.994,19699.072,1293.607,1294.927,118.852,118.973,10884.175411,0.0,0.0,30424.999,0.93026,436248.0,POINT (-119.246944 34.205556),4206,06111002905,1400000US06111002905,29.05,4819,36771.0,5585.0,3176.0,560.0,5568.0,6,111,2905,2409.0,Census Tract 29.05,Ventura County
211,2022.0,CA,Metcalf Energy Center,IPP Non-CHP,WECC California,6,85,Santa Clara,37.2207,-121.7457,2.0,3.0,GAS,0.41623,635.0,0.639623557329306,,,,17211159.241,17211159.241,2315298.0,1022833.938,1023914.609,883.544,884.478,118.857,118.983,7433.669118,0.0,0.0,2315298.0,0.58377,5562600.0,POINT (-121.7457 37.2207),5187,06085512100,1400000US06085512100,5121,3872,51000.0,1504.0,1113.0,0.0,1486.0,6,85,512100,391.0,Census Tract 5121,Santa Clara County
212,2022.0,CA,Micro Santa Clara,IPP Non-CHP,WECC California,6,85,Santa Clara,37.378422,-121.899969,1.0,1.0,GAS,0.24092,2.0,0.931792237442922,,,,,27373.0,4221.0,,,,,,,,0.0,0.0,4221.0,0.75908,17520.0,POINT (-121.899969 37.378422),5146,06085504318,1400000US06085504318,5043.18,317,32841.0,5929.0,1337.0,65.0,5923.0,6,85,504318,4592.0,Census Tract 5043.18,Santa Clara County
213,2022.0,CA,Mira Loma Generating Station,Electric Utility,WECC California,6,71,San Bernardino,34.0053,-117.5604,1.0,1.0,GAS,0.06503,49.8,1.0,,,,288315.712,288315.712,28370.0,17133.567,17151.166,1207.865,1209.106,118.853,118.975,10162.696933,0.0,0.0,28370.0,0.93497,436248.0,POINT (-117.5604 34.0053),5296,06071001906,1400000US06071001906,19.06,3541,38084.0,9395.0,5054.0,627.0,9343.0,6,71,1906,4341.0,Census Tract 19.06,San Bernardino County
214,2022.0,CA,Moss Landing Power Plant,IPP Non-CHP,WECC California,6,53,Monterey,36.804837,-121.782241,4.0,8.0,GAS,0.32497,1798.0,0.791716188966939,,,,37132666.545,37132666.545,5118438.0,2092342.058,2094542.172,817.571,818.43,112.695,112.814,7254.687181,0.0,0.0,5169168.0,0.67503,15750480.0,POINT (-121.782241 36.804837),6634,06053014601,1400000US06053014601,146.01,6416,22777.0,5972.0,3549.0,0.0,5814.0,6,53,14601,2423.0,Census Tract 146.01,Monterey County
215,2022.0,CA,Mountainview Generating Station,Electric Utility,WECC California,6,71,San Bernardino,34.0818,-117.2418,4.0,6.0,GAS,0.4135,1036.8,0.644165506543374,,,,27712676.6,27712676.6,3755565.49,1646926.505,1648689.129,877.059,877.998,118.857,118.984,7379.095532,0.0,0.0,3755565.5,0.5865,9082368.0,POINT (-117.2418 34.0818),3398,06071007800,1400000US06071007800,78,4088,39276.0,5416.0,3265.0,804.0,5416.0,6,71,7800,2151.0,Census Tract 78,San Bernardino County
216,2022.0,CA,Municipal Cogen Plant,Commercial Non-CHP,WECC California,6,65,Riverside,33.8247,-116.5106,1.0,1.0,GAS,0.59618,1.2,0.33970700152207,0.0,,1.0,61971.0,61971.0,6267.0,3621.866,3625.609,1155.853,1157.048,116.889,117.01,9888.46338,0.0,0.0,6267.0,0.40381999999999996,10512.0,POINT (-116.5106 33.8247),734,06065941200,1400000US06065941200,9412,236,42404.0,2550.0,2161.0,38.0,2547.0,6,65,941200,389.0,Census Tract 9412,Riverside County
217,2022.0,CA,Naval Hospital Medical Center,Commercial CHP,WECC California,6,73,San Diego,32.7261,-117.1464,1.0,1.0,GAS,0.25971,5.3,0.900476723816088,58796.0,0.7,0.482739,79535.1,79535.1,12058.0,4648.392,4653.196,771.005,771.802,116.889,117.01,6596.087884,0.0,0.0,12057.92,0.74029,46428.0,POINT (-117.1464 32.7261),6582,06073005500,1400000US06073005500,55,7772,20234.0,280.0,145.0,76.0,0.0,6,73,5500,135.0,Census Tract 55,San Diego County
218,2022.0,CA,New-Indy Ontario Mill,Industrial Non-CHP,WECC California,6,71,San Bernardino,34.045361,-117.540193,2.0,2.0,GAS,0.87165,33.0,0.0,0.0,,1.0,2905655.0,2905655.0,251976.0,169819.638,169995.159,1347.903,1349.296,116.889,117.01,11531.47522,0.0,0.0,251976.0,0.12834999999999996,289080.0,POINT (-117.540193 34.045361),5326,06071012700,1400000US06071012700,127,6975,44980.0,3841.0,2406.0,217.0,3841.0,6,71,12700,1435.0,Census Tract 127,San Bernardino County
